from_stop_id,to_stop_id,transfer_type,min_transfer_time
42219,32253,,
42237,32253,,
32156,32253,,
32257,32253,,
32266,32253,,
32256,32253,,
32166,32253,,
32167,32253,,
32179,32253,,
32169,32256,,
32163,32256,,
32156,32256,,
32257,32256,,
32266,32256,,
32253,32256,,
32166,32256,,
32167,32256,,
32179,32256,,
32169,32166,,
32163,32166,,
42219,32166,,
42237,32166,,
42329,32166,,
31739,32166,,
32156,32166,,
32257,32166,,
32266,32166,,
32253,32166,,
32256,32166,,
32167,32166,,
32179,32166,,
32169,32167,,
42219,32167,,
42237,32167,,
32156,32167,,
32257,32167,,
32266,32167,,
32253,32167,,
32256,32167,,
32166,32167,,
32179,32167,,
53639,53843,,
63216,53843,,
59786,59796,,
59797,59796,,
59783,59796,,
59886,59796,,
59789,59796,,
59883,59796,,
59889,59796,,
59793,59796,,
59787,59796,,
59799,59796,,
59786,59797,,
59796,59797,,
59783,59797,,
59886,59797,,
59789,59797,,
59883,59797,,
59889,59797,,
59793,59797,,
59787,59797,,
59799,59797,,
59786,59783,,
59796,59783,,
59797,59783,,
59886,59783,,
59789,59783,,
59883,59783,,
59889,59783,,
59793,59783,,
59787,59783,,
59799,59783,,
59786,59886,,
59796,59886,,
59797,59886,,
59783,59886,,
59789,59886,,
59883,59886,,
59889,59886,,
59793,59886,,
59787,59886,,
59799,59886,,
59786,59789,,
59796,59789,,
59797,59789,,
59783,59789,,
59886,59789,,
59883,59789,,
59889,59789,,
59793,59789,,
59787,59789,,
59799,59789,,
59786,59883,,
59667,59883,,
59796,59883,,
59797,59883,,
59783,59883,,
59886,59883,,
59789,59883,,
59889,59883,,
59793,59883,,
59787,59883,,
59799,59883,,
59786,59889,,
59796,59889,,
59797,59889,,
59783,59889,,
59886,59889,,
59789,59889,,
59883,59889,,
59793,59889,,
59787,59889,,
59799,59889,,
59786,59793,,
59796,59793,,
59797,59793,,
59783,59793,,
59886,59793,,
59789,59793,,
59883,59793,,
59889,59793,,
59787,59793,,
59799,59793,,
59786,59787,,
59796,59787,,
59797,59787,,
59783,59787,,
59886,59787,,
59789,59787,,
59883,59787,,
59889,59787,,
59793,59787,,
59799,59787,,
78797,79117,,
78549,79117,,
33627,33636,,
92447,92446,,
82849,92447,,
92446,92447,,
95619,95517,,
95613,95517,,
54299,54297,,
54289,54297,,
54293,54297,,
95319,94487,,
95423,94487,,
32169,32179,,
32163,32179,,
42219,32179,,
42237,32179,,
42329,32179,,
31739,32179,,
32156,32179,,
32257,32179,,
32266,32179,,
32253,32179,,
32256,32179,,
32166,32179,,
32167,32179,,
10503,32179,,
21533,21519,,
76346,76159,,
76257,76159,,
98379,99213,,
99729,99213,,
99943,99213,,
87699,99213,,
99219,99213,,
88929,99213,,
98253,99213,,
99629,99213,,
88933,99213,,
10209,99213,,
10203,99213,,
19157,19146,,
19176,19146,,
82167,82276,,
38796,38783,,
38797,38783,,
37746,37759,,
37747,37759,,
95783,95876,,
95789,95876,,
93866,93833,,
82276,82167,,
26697,26693,,
25389,25393,,
25393,25389,,
16689,17417,,
78833,78933,,
56539,46917,,
46917,56539,,
98379,99629,,
99729,99629,,
99943,99629,,
98969,99629,,
98963,99629,,
99969,99629,,
99283,99629,,
91119,99629,,
99219,99629,,
88929,99629,,
98253,99629,,
99213,99629,,
98573,99629,,
88933,99629,,
10209,99629,,
10203,99629,,
92129,81659,,
82933,81659,,
81563,81659,,
82913,81659,,
77319,77313,,
77313,77319,,
62466,62457,,
62457,62466,,
27726,27527,,
27727,27527,,
27446,27527,,
27787,27527,,
98833,98836,,
98849,98836,,
78247,78449,,
77696,78449,,
78426,78449,,
77787,78449,,
12453,11867,,
12449,11867,,
11473,11867,,
11429,11867,,
12453,11896,,
12449,11896,,
11473,11896,,
63696,63459,,
52866,63459,,
52867,63459,,
44679,63459,,
63453,63459,,
95969,95963,,
94323,94633,,
94329,94633,,
93856,94633,,
93599,94633,,
63697,63453,,
52866,63453,,
63459,63453,,
28933,28819,,
27786,28819,,
27787,28819,,
53119,53113,,
67687,78446,,
69839,67687,,
69833,67687,,
78446,67687,,
68376,67687,,
67696,67687,,
78437,67687,,
68926,67687,,
67796,67687,,
67797,67687,,
68929,67687,,
68923,67687,,
52483,52489,,
31693,32617,,
32629,32617,,
24823,23799,,
46579,46523,,
46573,46523,,
46239,46523,,
16247,16146,,
47823,46566,,
45799,46566,,
46557,46566,,
46489,46566,,
46473,46566,,
46463,46566,,
46456,46566,,
46569,46566,,
33827,43646,,
43486,43646,,
33827,43647,,
43486,43647,,
47823,46557,,
45799,46557,,
46566,46557,,
46489,46557,,
46473,46557,,
46463,46557,,
46456,46557,,
46569,46557,,
47823,46489,,
46566,46489,,
46557,46489,,
46473,46489,,
46463,46489,,
46456,46489,,
46569,46489,,
47823,46473,,
45799,46473,,
46566,46473,,
46557,46473,,
46489,46473,,
46463,46473,,
46456,46473,,
46569,46473,,
47823,46463,,
45799,46463,,
46566,46463,,
46557,46463,,
46489,46463,,
46473,46463,,
46456,46463,,
46569,46463,,
47823,46456,,
45799,46456,,
46566,46456,,
46557,46456,,
46489,46456,,
46473,46456,,
46463,46456,,
46569,46456,,
58406,58687,,
93757,93856,,
94323,93856,,
94329,93856,,
99899,91817,,
91816,91817,,
99893,91817,,
54663,54539,,
98837,98849,,
98833,98849,,
98836,98849,,
94519,93599,,
94323,93599,,
94329,93599,,
47947,47846,,
56477,47846,,
57523,47846,,
56489,47846,,
57553,47846,,
56127,47846,,
95336,95527,,
67687,68376,,
79977,71823,,
79877,71823,,
71926,71823,,
71839,71823,,
81226,71823,,
71826,71823,,
79973,71823,,
71833,71823,,
44796,45723,,
44797,45723,,
44796,45729,,
44797,45729,,
78797,78549,,
78769,78549,,
78896,78549,,
79117,78549,,
43457,43366,,
69839,67696,,
69833,67696,,
67687,67696,,
67796,67696,,
67797,67696,,
68929,67696,,
68923,67696,,
85757,85756,,
55653,55649,,
21349,21219,,
42219,29569,,
67687,78437,,
12947,21193,,
22386,21193,,
22387,21193,,
22396,21193,,
67687,68926,,
31766,31867,,
31639,31867,,
42126,31867,,
31766,31639,,
31867,31639,,
37746,37773,,
37747,37773,,
67687,67796,,
67696,67796,,
67687,67797,,
67696,67797,,
78446,68929,,
67687,68929,,
67696,68929,,
67687,68923,,
67696,68923,,
68926,68923,,
95899,66957,,
66976,66957,,
95893,66957,,
66956,66957,,
81226,72717,,
95899,66956,,
95893,66956,,
96369,88277,,
96363,88277,,
97676,97779,,
97296,97779,,
86926,96339,,
86883,96339,,
96127,96339,,
96426,96339,,
86926,96333,,
96127,96333,,
96426,96333,,
97676,97773,,
97296,97773,,
76757,76729,,
82646,81647,,
66596,66477,,
66536,66477,,
66477,66596,,
66596,66496,,
66553,66667,,
72353,11156,,
58453,11326,,
58119,11336,,
46253,46269,,
46276,46269,,
46257,46269,,
58229,58113,,
58119,58113,,
58453,11237,,
76769,76276,,
75836,76667,,
75833,76667,,
81949,81939,,
81943,81939,,
58159,11126,,
11127,11126,,
11137,11126,,
11346,11126,,
11356,11126,,
11397,11126,,
51243,11127,,
11126,11127,,
11137,11127,,
11346,11127,,
11356,11127,,
11397,11127,,
56183,11137,,
11126,11137,,
11127,11137,,
11346,11137,,
11356,11137,,
11397,11137,,
10109,22439,,
10103,22439,,
54299,54416,,
54289,54416,,
54293,54416,,
98379,98573,,
99729,98573,,
99969,98573,,
88929,98573,,
99629,98573,,
10209,98573,,
10203,98573,,
88973,99496,,
91666,99496,,
11726,99496,,
99396,99496,,
81926,99496,,
89869,99496,,
92453,99496,,
99986,99496,,
99357,99496,,
81726,99496,,
71926,99496,,
99586,99496,,
81526,99496,,
88977,99496,,
81929,99496,,
91383,99496,,
89839,99496,,
89377,99496,,
91957,99496,,
91276,99496,,
91139,99496,,
78883,99496,,
87799,99496,,
91223,99496,,
81226,99496,,
89913,99496,,
53261,99496,,
91277,99496,,
70941,99496,,
71101,99496,,
91186,99496,,
53961,99496,,
88976,99496,,
89963,99496,,
91667,99496,,
99157,99496,,
88586,99496,,
99553,99496,,
99559,99496,,
99579,99496,,
99347,99496,,
79877,78897,,
78887,78897,,
78883,78897,,
79823,78897,,
81226,78897,,
88586,78897,,
79877,88576,,
81226,88576,,
88777,88576,,
79977,88586,,
79877,88586,,
89277,88586,,
78899,88586,,
79487,88586,,
71926,88586,,
79486,88586,,
78889,88586,,
78887,88586,,
78883,88586,,
79823,88586,,
81226,88586,,
71826,88586,,
78897,88586,,
66346,66527,,
86157,86276,,
86236,86276,,
86237,86276,,
69216,69213,,
66477,66536,,
77157,77136,,
75336,78523,,
95226,85927,,
95213,85927,,
95219,85927,,
84439,84623,,
84636,84623,,
84637,84623,,
66523,66529,,
66549,66529,,
66596,66523,,
41926,59489,,
58436,58496,,
33727,33726,,
33726,33727,,
43646,33827,,
43647,33827,,
54923,54929,,
54929,54923,,
52489,52483,,
53456,52463,,
53157,52463,,
53456,52469,,
53157,52469,,
66976,12993,,
12977,12993,,
67787,67786,,
67199,67193,,
67193,67199,,
67136,67137,,
12993,12977,,
76569,76919,,
68197,69129,,
69216,69129,,
69213,69129,,
53156,53147,,
43979,53147,,
53153,53147,,
52489,53147,,
52483,53147,,
52646,52647,,
99943,98943,,
10209,98943,,
10203,98943,,
99629,98947,,
10209,98947,,
10203,98947,,
65646,65649,,
65627,65649,,
75337,65649,,
75336,65649,,
66853,66859,,
66859,66853,,
11126,11346,,
11127,11346,,
11137,11346,,
11356,11346,,
11397,11346,,
16716,16717,,
16717,16716,,
16659,16646,,
11126,11356,,
11127,11356,,
11137,11356,,
11346,11356,,
11397,11356,,
74117,74136,,
25479,25287,,
25473,25287,,
25479,25286,,
25473,25286,,
99167,99166,,
99166,99167,,
71726,72643,,
72727,72643,,
72646,72643,,
81226,72643,,
71826,72643,,
47697,72269,,
47696,72269,,
72263,72269,,
47697,72263,,
72269,72263,,
79977,71833,,
79877,71833,,
71926,71833,,
71839,71833,,
79879,71833,,
81226,71833,,
71826,71833,,
79973,71833,,
71823,71833,,
57989,71833,,
99496,99553,,
81226,99559,,
99496,99559,,
99357,99579,,
99586,99579,,
81226,99579,,
99496,99579,,
81149,81143,,
65246,96269,,
55556,96269,,
88277,96369,,
96453,96459,,
88277,96363,,
65247,96263,,
96239,96233,,
16786,77199,,
16877,77199,,
77136,77157,,
81143,81149,,
28127,17847,,
18523,17847,,
11319,19293,,
22506,19293,,
22507,19293,,
38326,38847,,
37467,38847,,
93296,84746,,
58229,57573,,
11216,19197,,
99986,19197,,
11219,19197,,
11223,19197,,
91957,19197,,
19397,19197,,
57961,19197,,
67776,67737,,
93296,83819,,
10043,10049,,
10029,10049,,
10019,10049,,
10023,10049,,
10013,10049,,
10033,10049,,
10039,10049,,
10059,10049,,
10049,10043,,
10029,10043,,
10019,10043,,
10023,10043,,
10013,10043,,
10033,10043,,
10039,10043,,
10059,10043,,
64996,10043,,
10049,10029,,
10043,10029,,
10019,10029,,
10023,10029,,
10013,10029,,
10033,10029,,
10039,10029,,
10059,10029,,
10049,10019,,
10043,10019,,
10029,10019,,
10023,10019,,
10013,10019,,
10033,10019,,
10039,10019,,
10059,10019,,
10049,10023,,
10043,10023,,
10029,10023,,
10019,10023,,
10013,10023,,
10033,10023,,
10039,10023,,
10059,10023,,
10049,10013,,
10043,10013,,
10029,10013,,
10019,10013,,
10023,10013,,
10033,10013,,
10039,10013,,
10059,10013,,
10049,10033,,
10043,10033,,
10029,10033,,
10019,10033,,
10023,10033,,
10013,10033,,
10039,10033,,
10059,10033,,
10049,10039,,
10043,10039,,
10029,10039,,
10019,10039,,
10023,10039,,
10013,10039,,
10033,10039,,
10059,10039,,
77557,10059,,
76693,10059,,
10049,10059,,
10043,10059,,
10029,10059,,
10019,10059,,
10023,10059,,
10013,10059,,
10033,10059,,
10039,10059,,
62787,92949,,
91766,92743,,
91827,92743,,
97556,97529,,
97557,97529,,
97556,97523,,
97557,97523,,
99867,19157,,
19146,19157,,
19869,19863,,
92767,92766,,
92826,92849,,
92949,92943,,
92766,92767,,
97107,97106,,
19146,19176,,
42219,41116,,
68983,68996,,
45219,45213,,
45229,45213,,
45316,45213,,
45217,45213,,
43646,43486,,
43647,43486,,
87673,88933,,
99213,88933,,
99629,88933,,
10209,88933,,
10203,88933,,
81849,82813,,
53843,53639,,
62746,62747,,
62747,62746,,
16383,16319,,
99396,99347,,
89869,99347,,
81726,99347,,
89963,99347,,
99157,99347,,
99496,99347,,
93937,23233,,
16493,16477,,
76773,86577,,
76779,86577,,
20027,20057,,
20056,20057,,
20097,20057,,
20087,20057,,
20016,20057,,
20067,20057,,
20046,20057,,
20047,20057,,
20037,20057,,
20017,20057,,
37697,41316,,
59786,59799,,
59796,59799,,
59797,59799,,
59783,59799,,
59886,59799,,
59789,59799,,
59883,59799,,
59889,59799,,
59793,59799,,
59787,59799,,
12947,22396,,
22386,22396,,
22377,22396,,
22387,22396,,
21193,22396,,
86639,61636,,
61637,61636,,
60019,61636,,
60017,61636,,
60029,61636,,
60013,61636,,
60027,61636,,
20057,20027,,
20056,20027,,
20097,20027,,
20087,20027,,
20016,20027,,
20067,20027,,
20046,20027,,
20047,20027,,
20037,20027,,
20017,20027,,
20057,20056,,
20027,20056,,
20097,20056,,
20087,20056,,
20016,20056,,
20067,20056,,
20046,20056,,
20047,20056,,
20037,20056,,
20017,20056,,
99346,20097,,
88886,20097,,
98293,20097,,
20057,20097,,
20027,20097,,
20056,20097,,
20087,20097,,
20016,20097,,
91933,20097,,
20067,20097,,
20046,20097,,
20047,20097,,
20037,20097,,
20017,20097,,
99346,20087,,
88886,20087,,
98293,20087,,
20057,20087,,
20027,20087,,
20056,20087,,
20097,20087,,
20016,20087,,
91933,20087,,
20067,20087,,
20046,20087,,
20047,20087,,
20037,20087,,
20017,20087,,
22563,10109,,
23923,10109,,
22439,10109,,
10103,10109,,
98379,10209,,
99729,10209,,
98969,10209,,
99219,10209,,
88929,10209,,
99213,10209,,
99629,10209,,
98573,10209,,
98947,10209,,
88933,10209,,
10203,10209,,
87113,10309,,
10603,10609,,
18696,10609,,
85943,10709,,
85947,10709,,
10703,10709,,
85943,10703,,
85947,10703,,
10709,10703,,
10609,10603,,
42219,10503,,
42669,10503,,
42237,10503,,
42146,10503,,
42329,10503,,
31853,10503,,
10509,10503,,
98379,10203,,
99729,10203,,
99943,10203,,
98969,10203,,
98963,10203,,
99969,10203,,
99283,10203,,
99219,10203,,
88929,10203,,
98253,10203,,
99213,10203,,
99629,10203,,
98573,10203,,
98943,10203,,
98947,10203,,
88933,10203,,
10209,10203,,
11753,10103,,
22563,10103,,
22439,10103,,
10109,10103,,
86639,61637,,
86927,61637,,
61636,61637,,
60019,61637,,
60017,61637,,
60029,61637,,
60013,61637,,
60027,61637,,
20057,20016,,
20027,20016,,
20056,20016,,
20097,20016,,
20087,20016,,
20067,20016,,
20046,20016,,
20047,20016,,
20037,20016,,
20017,20016,,
41316,41317,,
89907,89906,,
81659,81563,,
20097,91933,,
20087,91933,,
92129,82913,,
82933,82913,,
81659,82913,,
20057,20067,,
20027,20067,,
20056,20067,,
20097,20067,,
20087,20067,,
20016,20067,,
20046,20067,,
20047,20067,,
20037,20067,,
20017,20067,,
20057,20046,,
20027,20046,,
20056,20046,,
20097,20046,,
20087,20046,,
20016,20046,,
20067,20046,,
20047,20046,,
20037,20046,,
20017,20046,,
20057,20047,,
20027,20047,,
20056,20047,,
20097,20047,,
20087,20047,,
20016,20047,,
20067,20047,,
20046,20047,,
20037,20047,,
20017,20047,,
20057,20037,,
20027,20037,,
20056,20037,,
20097,20037,,
20087,20037,,
20016,20037,,
20067,20037,,
20046,20037,,
20047,20037,,
20017,20037,,
20057,20017,,
20027,20017,,
20056,20017,,
20097,20017,,
20087,20017,,
20016,20017,,
20067,20017,,
20046,20017,,
20047,20017,,
20037,20017,,
93296,93286,,
93287,93286,,
42219,10509,,
42329,10509,,
31853,10509,,
10503,10509,,
96553,57289,,
11249,19507,,
11236,19507,,
11206,19507,,
29993,31206,,
11249,11206,,
11236,11206,,
19507,11206,,
62869,62876,,
52363,52366,,
52369,52366,,
32769,32766,,
22269,13266,,
22263,13266,,
22267,13266,,
82779,81766,,
72667,71666,,
53639,53216,,
52363,52367,,
52369,52367,,
89313,89369,,
62103,62109,,
92969,91956,,
45517,45506,,
45513,45506,,
45519,45506,,
86967,96186,,
86969,96186,,
86943,96186,,
18523,18539,,
71233,71243,,
71566,71243,,
58687,58406,,
79877,49439,,
71997,49439,,
57989,49439,,
49449,49439,,
49447,49439,,
72726,49439,,
61636,60019,,
61637,60019,,
60017,60019,,
60029,60019,,
60013,60019,,
60027,60019,,
61636,60017,,
61637,60017,,
60019,60017,,
60029,60017,,
60013,60017,,
60027,60017,,
76753,60029,,
61636,60029,,
61637,60029,,
60019,60029,,
60017,60029,,
60013,60029,,
60027,60029,,
61636,60013,,
61637,60013,,
60019,60013,,
60017,60013,,
60029,60013,,
60027,60013,,
76759,76779,,
76647,76779,,
76646,76779,,
76753,76779,,
76773,76779,,
86639,60027,,
61636,60027,,
61637,60027,,
60019,60027,,
60017,60027,,
60029,60027,,
60013,60027,,
94793,94799,,
94703,94709,,
94709,94703,,
94799,94793,,
44679,44667,,
44683,44667,,
71926,57989,,
71839,57989,,
81226,57989,,
71826,57989,,
71833,57989,,
49439,57989,,
79823,58679,,
78887,58929,,
88777,58929,,
36536,36533,,
36527,36533,,
36536,36539,,
36527,36539,,
11727,11717,,
11726,11717,,
11656,11717,,
11967,11717,,
11569,11717,,
29196,11717,,
11736,11717,,
11737,11717,,
17866,18523,,
17847,18523,,
18539,18523,,
68547,68336,,
31867,42126,,
71997,49443,,
88973,88777,,
89839,88777,,
89913,88777,,
88576,88777,,
58929,88777,,
98016,98029,,
98013,98029,,
98023,98029,,
98033,98029,,
98517,98029,,
98019,98029,,
98029,98016,,
98013,98016,,
98023,98016,,
98033,98016,,
98517,98016,,
98019,98016,,
98029,98013,,
98016,98013,,
98023,98013,,
98033,98013,,
98517,98013,,
98019,98013,,
98029,98023,,
98016,98023,,
98013,98023,,
98033,98023,,
98517,98023,,
98019,98023,,
98547,98033,,
98029,98033,,
98016,98033,,
98013,98033,,
98023,98033,,
98517,98033,,
98019,98033,,
98029,98517,,
98016,98517,,
98013,98517,,
98023,98517,,
98033,98517,,
98019,98517,,
98463,98469,,
68369,59686,,
38696,38693,,
98469,98463,,
26789,20306,,
97937,20406,,
20407,20406,,
38623,21206,,
38629,21206,,
28433,21406,,
28349,21406,,
98959,21606,,
98953,21606,,
98169,21706,,
98163,21706,,
88483,21806,,
88289,21806,,
21807,21806,,
78399,21906,,
78393,21906,,
69413,22006,,
69419,22006,,
59533,22106,,
59539,22106,,
49533,22206,,
49539,22206,,
29769,22406,,
29763,22406,,
11319,22506,,
19293,22506,,
11319,22507,,
19293,22507,,
29769,22407,,
29763,22407,,
49533,22207,,
59533,22107,,
59539,22107,,
69413,22007,,
69419,22007,,
78399,21907,,
78393,21907,,
88483,21807,,
88289,21807,,
21806,21807,,
98169,21707,,
98163,21707,,
28433,21407,,
28349,21407,,
38623,21207,,
38629,21207,,
97937,20407,,
20406,20407,,
26789,20307,,
59757,59636,,
49443,72726,,
11137,11397,,
11346,11397,,
11356,11397,,
30039,30019,,
30063,30019,,
30043,30019,,
30013,30019,,
30049,30019,,
30023,30019,,
30029,30019,,
30053,30019,,
23966,23753,,
23967,23753,,
23759,23753,,
23966,23759,,
23967,23759,,
23753,23759,,
47823,46569,,
45799,46569,,
46566,46569,,
46557,46569,,
46489,46569,,
46473,46569,,
46463,46569,,
46456,46569,,
56136,56143,,
56137,56143,,
56836,56143,,
46936,56143,,
46949,56143,,
30019,30039,,
30063,30039,,
30043,30039,,
30013,30039,,
30049,30039,,
30023,30039,,
30029,30039,,
30053,30039,,
30019,30063,,
30039,30063,,
30043,30063,,
30013,30063,,
30023,30063,,
30029,30063,,
30053,30063,,
30019,30043,,
30039,30043,,
30063,30043,,
30013,30043,,
30049,30043,,
30023,30043,,
30029,30043,,
30053,30043,,
30019,30013,,
30039,30013,,
30063,30013,,
30043,30013,,
30023,30013,,
30029,30013,,
30019,30049,,
30039,30049,,
30043,30049,,
30013,30049,,
30023,30049,,
30029,30049,,
30019,30023,,
30039,30023,,
30063,30023,,
30043,30023,,
30013,30023,,
30049,30023,,
30029,30023,,
30053,30023,,
30019,30029,,
30039,30029,,
30063,30029,,
30043,30029,,
30013,30029,,
30049,30029,,
30023,30029,,
30053,30029,,
30039,30053,,
30063,30053,,
30043,30053,,
30023,30053,,
30029,30053,,
98029,98019,,
98016,98019,,
98013,98019,,
98023,98019,,
98033,98019,,
98517,98019,,
56189,56683,,
