block_group,B24080_001E,B24080_001E_03,B24080_001E_06,B24080_001E_09,B24080_001E_10,B24080_001E_11,B24080_002E,B24080_003E,B24080_006E,B24080_009E_M,B24080_010E,B24080_011E,B24080_012E,B24080_013E,B24080_016E,B24080_019E_M,B24080_020E,B24080_021E
480291521004,926.0,727.0,34.0,128.0,37.0,0.0,642.0,495.0,6.0,104.0,37.0,0.0,284.0,232.0,28.0,24.0,0.0,0.0
480291522011,1304.0,760.0,114.0,291.0,126.0,13.0,748.0,461.0,46.0,178.0,63.0,0.0,556.0,299.0,68.0,113.0,63.0,13.0
480291522012,707.0,439.0,45.0,78.0,145.0,0.0,417.0,257.0,10.0,18.0,132.0,0.0,290.0,182.0,35.0,60.0,13.0,0.0
480291522013,817.0,672.0,45.0,52.0,48.0,0.0,479.0,397.0,32.0,18.0,32.0,0.0,338.0,275.0,13.0,34.0,16.0,0.0
480291522021,1539.0,1182.0,65.0,184.0,108.0,0.0,929.0,777.0,36.0,39.0,77.0,0.0,610.0,405.0,29.0,145.0,31.0,0.0
480291605011,530.0,469.0,26.0,35.0,0.0,0.0,240.0,201.0,26.0,13.0,0.0,0.0,290.0,268.0,0.0,22.0,0.0,0.0
480291605012,354.0,323.0,16.0,0.0,15.0,0.0,244.0,233.0,0.0,0.0,11.0,0.0,110.0,90.0,16.0,0.0,4.0,0.0
480291605021,175.0,87.0,17.0,14.0,57.0,0.0,69.0,27.0,8.0,0.0,34.0,0.0,106.0,60.0,9.0,14.0,23.0,0.0
480291609013,397.0,311.0,28.0,34.0,24.0,0.0,207.0,172.0,5.0,6.0,24.0,0.0,190.0,139.0,23.0,28.0,0.0,0.0
480291605022,415.0,334.0,2.0,48.0,31.0,0.0,168.0,114.0,2.0,21.0,31.0,0.0,247.0,220.0,0.0,27.0,0.0,0.0
480291605024,589.0,465.0,15.0,87.0,22.0,0.0,326.0,268.0,7.0,45.0,6.0,0.0,263.0,197.0,8.0,42.0,16.0,0.0
480291609011,344.0,260.0,15.0,39.0,30.0,0.0,180.0,132.0,10.0,13.0,25.0,0.0,164.0,128.0,5.0,26.0,5.0,0.0
480291609021,943.0,813.0,42.0,51.0,37.0,0.0,473.0,435.0,9.0,6.0,23.0,0.0,470.0,378.0,33.0,45.0,14.0,0.0
480291609023,513.0,441.0,12.0,39.0,21.0,0.0,250.0,211.0,0.0,18.0,21.0,0.0,263.0,230.0,12.0,21.0,0.0,0.0
480291613022,733.0,538.0,26.0,128.0,41.0,0.0,405.0,349.0,0.0,30.0,26.0,0.0,328.0,189.0,26.0,98.0,15.0,0.0
480291613032,924.0,750.0,30.0,58.0,86.0,0.0,448.0,364.0,13.0,21.0,50.0,0.0,476.0,386.0,17.0,37.0,36.0,0.0
480291613041,761.0,645.0,0.0,80.0,36.0,0.0,440.0,355.0,0.0,49.0,36.0,0.0,321.0,290.0,0.0,31.0,0.0,0.0
480291614001,1256.0,423.0,11.0,760.0,62.0,0.0,1034.0,292.0,11.0,669.0,62.0,0.0,222.0,131.0,0.0,91.0,0.0,0.0
480291615031,1032.0,833.0,91.0,65.0,43.0,0.0,517.0,456.0,36.0,11.0,14.0,0.0,515.0,377.0,55.0,54.0,29.0,0.0
480291615033,369.0,325.0,8.0,16.0,20.0,0.0,152.0,144.0,8.0,0.0,0.0,0.0,217.0,181.0,0.0,16.0,20.0,0.0
480291615041,683.0,582.0,24.0,52.0,25.0,0.0,374.0,325.0,10.0,39.0,0.0,0.0,309.0,257.0,14.0,13.0,25.0,0.0
480291618011,1532.0,1051.0,104.0,330.0,47.0,0.0,842.0,504.0,74.0,217.0,47.0,0.0,690.0,547.0,30.0,113.0,0.0,0.0
480291618012,279.0,266.0,0.0,13.0,0.0,0.0,134.0,121.0,0.0,13.0,0.0,0.0,145.0,145.0,0.0,0.0,0.0,0.0
480291618022,1454.0,1222.0,8.0,93.0,131.0,0.0,888.0,729.0,8.0,34.0,117.0,0.0,566.0,493.0,0.0,59.0,14.0,0.0
480291619011,511.0,405.0,18.0,66.0,22.0,0.0,322.0,268.0,10.0,29.0,15.0,0.0,189.0,137.0,8.0,37.0,7.0,0.0
480291619022,1351.0,965.0,54.0,182.0,136.0,14.0,878.0,685.0,42.0,53.0,98.0,0.0,473.0,280.0,12.0,129.0,38.0,14.0
480291619023,1395.0,937.0,121.0,182.0,155.0,0.0,912.0,583.0,83.0,91.0,155.0,0.0,483.0,354.0,38.0,91.0,0.0,0.0
480291620032,679.0,434.0,44.0,163.0,38.0,0.0,359.0,274.0,10.0,44.0,31.0,0.0,320.0,160.0,34.0,119.0,7.0,0.0
480291620033,398.0,271.0,24.0,37.0,66.0,0.0,234.0,165.0,0.0,19.0,50.0,0.0,164.0,106.0,24.0,18.0,16.0,0.0
480291620042,888.0,654.0,27.0,147.0,60.0,0.0,448.0,347.0,27.0,39.0,35.0,0.0,440.0,307.0,0.0,108.0,25.0,0.0
480291713011,320.0,260.0,17.0,43.0,0.0,0.0,214.0,194.0,7.0,13.0,0.0,0.0,106.0,66.0,10.0,30.0,0.0,0.0
480291713021,981.0,656.0,246.0,49.0,30.0,0.0,363.0,230.0,96.0,19.0,18.0,0.0,618.0,426.0,150.0,30.0,12.0,0.0
480291713022,339.0,212.0,0.0,79.0,48.0,0.0,157.0,75.0,0.0,34.0,48.0,0.0,182.0,137.0,0.0,45.0,0.0,0.0
480291716011,883.0,600.0,41.0,195.0,47.0,0.0,442.0,284.0,41.0,70.0,47.0,0.0,441.0,316.0,0.0,125.0,0.0,0.0
480291716013,501.0,363.0,15.0,102.0,21.0,0.0,303.0,223.0,0.0,66.0,14.0,0.0,198.0,140.0,15.0,36.0,7.0,0.0
480291716021,971.0,657.0,68.0,108.0,138.0,0.0,606.0,396.0,40.0,32.0,138.0,0.0,365.0,261.0,28.0,76.0,0.0,0.0
480291719022,2585.0,1990.0,220.0,334.0,41.0,0.0,1302.0,1008.0,39.0,238.0,17.0,0.0,1283.0,982.0,181.0,96.0,24.0,0.0
480291719023,3036.0,2128.0,431.0,477.0,0.0,0.0,1613.0,1057.0,301.0,255.0,0.0,0.0,1423.0,1071.0,130.0,222.0,0.0,0.0
480291719131,2097.0,1578.0,88.0,325.0,106.0,0.0,1135.0,889.0,42.0,126.0,78.0,0.0,962.0,689.0,46.0,199.0,28.0,0.0
480291719132,729.0,472.0,0.0,166.0,91.0,0.0,327.0,201.0,0.0,45.0,81.0,0.0,402.0,271.0,0.0,121.0,10.0,0.0
480291719142,968.0,664.0,34.0,168.0,88.0,14.0,450.0,326.0,0.0,73.0,37.0,14.0,518.0,338.0,34.0,95.0,51.0,0.0
480291719143,1082.0,888.0,12.0,147.0,35.0,0.0,554.0,505.0,0.0,26.0,23.0,0.0,528.0,383.0,12.0,121.0,12.0,0.0
480291719161,1612.0,1037.0,86.0,400.0,89.0,0.0,801.0,498.0,46.0,205.0,52.0,0.0,811.0,539.0,40.0,195.0,37.0,0.0
480291719162,829.0,670.0,16.0,115.0,28.0,0.0,408.0,312.0,0.0,80.0,16.0,0.0,421.0,358.0,16.0,35.0,12.0,0.0
480291719171,2019.0,1413.0,87.0,454.0,65.0,0.0,949.0,717.0,46.0,186.0,0.0,0.0,1070.0,696.0,41.0,268.0,65.0,0.0
480291719172,2382.0,1811.0,50.0,495.0,26.0,0.0,1382.0,1055.0,17.0,310.0,0.0,0.0,1000.0,756.0,33.0,185.0,26.0,0.0
480291215053,980.0,684.0,69.0,159.0,68.0,0.0,416.0,272.0,9.0,67.0,68.0,0.0,564.0,412.0,60.0,92.0,0.0,0.0
480291216051,649.0,493.0,59.0,67.0,30.0,0.0,356.0,299.0,0.0,35.0,22.0,0.0,293.0,194.0,59.0,32.0,8.0,0.0
480291216052,272.0,196.0,8.0,54.0,14.0,0.0,133.0,90.0,0.0,29.0,14.0,0.0,139.0,106.0,8.0,25.0,0.0,0.0
480291216062,1518.0,1242.0,0.0,165.0,111.0,0.0,876.0,738.0,0.0,59.0,79.0,0.0,642.0,504.0,0.0,106.0,32.0,0.0
480291216063,455.0,351.0,30.0,60.0,14.0,0.0,277.0,233.0,0.0,44.0,0.0,0.0,178.0,118.0,30.0,16.0,14.0,0.0
480291217011,631.0,513.0,32.0,72.0,14.0,0.0,304.0,241.0,14.0,35.0,14.0,0.0,327.0,272.0,18.0,37.0,0.0,0.0
480291217012,345.0,254.0,20.0,52.0,19.0,0.0,194.0,126.0,15.0,34.0,19.0,0.0,151.0,128.0,5.0,18.0,0.0,0.0
480291217014,597.0,423.0,39.0,53.0,82.0,0.0,339.0,239.0,29.0,38.0,33.0,0.0,258.0,184.0,10.0,15.0,49.0,0.0
480291217021,1766.0,1211.0,60.0,415.0,80.0,0.0,823.0,460.0,60.0,251.0,52.0,0.0,943.0,751.0,0.0,164.0,28.0,0.0
480291217023,1279.0,925.0,32.0,269.0,53.0,0.0,686.0,559.0,14.0,113.0,0.0,0.0,593.0,366.0,18.0,156.0,53.0,0.0
480291218081,392.0,314.0,44.0,34.0,0.0,0.0,211.0,152.0,25.0,34.0,0.0,0.0,181.0,162.0,19.0,0.0,0.0,0.0
480291218091,519.0,466.0,19.0,25.0,9.0,0.0,244.0,227.0,10.0,7.0,0.0,0.0,275.0,239.0,9.0,18.0,9.0,0.0
480291218092,1040.0,808.0,27.0,140.0,65.0,0.0,596.0,488.0,9.0,53.0,46.0,0.0,444.0,320.0,18.0,87.0,19.0,0.0
480291218101,1627.0,1057.0,62.0,359.0,149.0,0.0,731.0,495.0,27.0,95.0,114.0,0.0,896.0,562.0,35.0,264.0,35.0,0.0
480291218102,783.0,576.0,71.0,88.0,48.0,0.0,369.0,289.0,9.0,43.0,28.0,0.0,414.0,287.0,62.0,45.0,20.0,0.0
480291218112,616.0,444.0,60.0,102.0,10.0,0.0,327.0,253.0,20.0,54.0,0.0,0.0,289.0,191.0,40.0,48.0,10.0,0.0
480291218121,2103.0,1717.0,103.0,97.0,105.0,81.0,1013.0,822.0,39.0,65.0,87.0,0.0,1090.0,895.0,64.0,32.0,18.0,81.0
480291219032,1324.0,909.0,156.0,178.0,81.0,0.0,766.0,575.0,46.0,108.0,37.0,0.0,558.0,334.0,110.0,70.0,44.0,0.0
480291218123,416.0,388.0,0.0,28.0,0.0,0.0,233.0,218.0,0.0,15.0,0.0,0.0,183.0,170.0,0.0,13.0,0.0,0.0
480291218124,283.0,228.0,0.0,34.0,21.0,0.0,127.0,85.0,0.0,21.0,21.0,0.0,156.0,143.0,0.0,13.0,0.0,0.0
480291219031,1411.0,952.0,96.0,285.0,78.0,0.0,738.0,584.0,25.0,110.0,19.0,0.0,673.0,368.0,71.0,175.0,59.0,0.0
480291219042,1181.0,733.0,197.0,210.0,41.0,0.0,639.0,422.0,78.0,111.0,28.0,0.0,542.0,311.0,119.0,99.0,13.0,0.0
480291219051,1022.0,836.0,52.0,118.0,16.0,0.0,652.0,583.0,0.0,53.0,16.0,0.0,370.0,253.0,52.0,65.0,0.0,0.0
480291219061,1439.0,992.0,58.0,238.0,151.0,0.0,825.0,554.0,14.0,169.0,88.0,0.0,614.0,438.0,44.0,69.0,63.0,0.0
480291219062,1499.0,1121.0,177.0,94.0,107.0,0.0,876.0,631.0,91.0,47.0,107.0,0.0,623.0,490.0,86.0,47.0,0.0,0.0
480291219072,5029.0,3666.0,548.0,550.0,265.0,0.0,2968.0,2125.0,318.0,344.0,181.0,0.0,2061.0,1541.0,230.0,206.0,84.0,0.0
480291219081,886.0,512.0,120.0,195.0,59.0,0.0,475.0,307.0,50.0,110.0,8.0,0.0,411.0,205.0,70.0,85.0,51.0,0.0
480291209024,1147.0,926.0,11.0,77.0,133.0,0.0,532.0,501.0,0.0,31.0,0.0,0.0,615.0,425.0,11.0,46.0,133.0,0.0
480291211103,848.0,672.0,8.0,95.0,12.0,61.0,404.0,325.0,8.0,6.0,4.0,61.0,444.0,347.0,0.0,89.0,8.0,0.0
480291211183,907.0,678.0,21.0,193.0,15.0,0.0,517.0,402.0,0.0,100.0,15.0,0.0,390.0,276.0,21.0,93.0,0.0,0.0
480291211192,2009.0,1625.0,110.0,186.0,88.0,0.0,924.0,795.0,39.0,21.0,69.0,0.0,1085.0,830.0,71.0,165.0,19.0,0.0
480291211193,968.0,759.0,60.0,122.0,27.0,0.0,529.0,446.0,20.0,36.0,27.0,0.0,439.0,313.0,40.0,86.0,0.0,0.0
480291211202,1221.0,879.0,130.0,189.0,23.0,0.0,632.0,467.0,80.0,62.0,23.0,0.0,589.0,412.0,50.0,127.0,0.0,0.0
480291211211,892.0,603.0,100.0,169.0,20.0,0.0,534.0,363.0,29.0,122.0,20.0,0.0,358.0,240.0,71.0,47.0,0.0,0.0
480291211212,663.0,527.0,41.0,72.0,23.0,0.0,303.0,265.0,12.0,26.0,0.0,0.0,360.0,262.0,29.0,46.0,23.0,0.0
480291211221,865.0,602.0,136.0,103.0,24.0,0.0,486.0,341.0,79.0,42.0,24.0,0.0,379.0,261.0,57.0,61.0,0.0,0.0
480291211222,783.0,493.0,57.0,206.0,27.0,0.0,407.0,330.0,0.0,67.0,10.0,0.0,376.0,163.0,57.0,139.0,17.0,0.0
480291211223,1467.0,1130.0,106.0,143.0,88.0,0.0,735.0,563.0,48.0,71.0,53.0,0.0,732.0,567.0,58.0,72.0,35.0,0.0
480291215014,873.0,681.0,29.0,125.0,38.0,0.0,524.0,387.0,29.0,70.0,38.0,0.0,349.0,294.0,0.0,55.0,0.0,0.0
480291713023,255.0,209.0,0.0,18.0,28.0,0.0,155.0,155.0,0.0,0.0,0.0,0.0,100.0,54.0,0.0,18.0,28.0,0.0
480291713024,255.0,112.0,32.0,100.0,11.0,0.0,93.0,65.0,7.0,21.0,0.0,0.0,162.0,47.0,25.0,79.0,11.0,0.0
480291714012,1373.0,1125.0,25.0,174.0,36.0,13.0,790.0,654.0,0.0,96.0,27.0,13.0,583.0,471.0,25.0,78.0,9.0,0.0
480291714021,947.0,808.0,66.0,33.0,40.0,0.0,533.0,458.0,28.0,7.0,40.0,0.0,414.0,350.0,38.0,26.0,0.0,0.0
480291714023,1162.0,892.0,39.0,168.0,63.0,0.0,612.0,487.0,0.0,62.0,63.0,0.0,550.0,405.0,39.0,106.0,0.0,0.0
480291715011,506.0,375.0,27.0,80.0,24.0,0.0,368.0,254.0,27.0,63.0,24.0,0.0,138.0,121.0,0.0,17.0,0.0,0.0
480291715021,618.0,522.0,4.0,85.0,7.0,0.0,269.0,242.0,0.0,20.0,7.0,0.0,349.0,280.0,4.0,65.0,0.0,0.0
480291715022,298.0,253.0,0.0,22.0,23.0,0.0,249.0,223.0,0.0,11.0,15.0,0.0,49.0,30.0,0.0,11.0,8.0,0.0
480291715024,616.0,538.0,0.0,53.0,25.0,0.0,339.0,274.0,0.0,40.0,25.0,0.0,277.0,264.0,0.0,13.0,0.0,0.0
480291914121,1136.0,850.0,83.0,131.0,72.0,0.0,689.0,516.0,38.0,75.0,60.0,0.0,447.0,334.0,45.0,56.0,12.0,0.0
480291914131,1463.0,1114.0,114.0,141.0,94.0,0.0,669.0,521.0,37.0,50.0,61.0,0.0,794.0,593.0,77.0,91.0,33.0,0.0
480291914132,1780.0,1180.0,105.0,446.0,49.0,0.0,952.0,589.0,74.0,240.0,49.0,0.0,828.0,591.0,31.0,206.0,0.0,0.0
480291915031,1129.0,693.0,101.0,155.0,180.0,0.0,562.0,353.0,60.0,62.0,87.0,0.0,567.0,340.0,41.0,93.0,93.0,0.0
480291915032,944.0,768.0,67.0,53.0,56.0,0.0,388.0,275.0,44.0,36.0,33.0,0.0,556.0,493.0,23.0,17.0,23.0,0.0
480291915033,528.0,343.0,17.0,131.0,37.0,0.0,341.0,226.0,0.0,78.0,37.0,0.0,187.0,117.0,17.0,53.0,0.0,0.0
480291915041,520.0,309.0,67.0,82.0,62.0,0.0,308.0,190.0,14.0,53.0,51.0,0.0,212.0,119.0,53.0,29.0,11.0,0.0
480291915042,620.0,462.0,19.0,66.0,73.0,0.0,375.0,300.0,14.0,33.0,28.0,0.0,245.0,162.0,5.0,33.0,45.0,0.0
480291915051,490.0,309.0,72.0,96.0,13.0,0.0,262.0,171.0,47.0,31.0,13.0,0.0,228.0,138.0,25.0,65.0,0.0,0.0
480291915052,528.0,345.0,36.0,64.0,83.0,0.0,275.0,180.0,6.0,18.0,71.0,0.0,253.0,165.0,30.0,46.0,12.0,0.0
480291915061,1062.0,778.0,61.0,147.0,76.0,0.0,598.0,447.0,47.0,54.0,50.0,0.0,464.0,331.0,14.0,93.0,26.0,0.0
480291915062,1407.0,928.0,102.0,228.0,149.0,0.0,749.0,479.0,54.0,95.0,121.0,0.0,658.0,449.0,48.0,133.0,28.0,0.0
480291915063,874.0,616.0,69.0,133.0,56.0,0.0,394.0,239.0,24.0,89.0,42.0,0.0,480.0,377.0,45.0,44.0,14.0,0.0
480291917012,335.0,202.0,32.0,63.0,38.0,0.0,174.0,101.0,18.0,25.0,30.0,0.0,161.0,101.0,14.0,38.0,8.0,0.0
480291917021,2100.0,1640.0,237.0,162.0,61.0,0.0,1156.0,1036.0,41.0,33.0,46.0,0.0,944.0,604.0,196.0,129.0,15.0,0.0
480291917023,581.0,326.0,25.0,184.0,46.0,0.0,271.0,163.0,8.0,83.0,17.0,0.0,310.0,163.0,17.0,101.0,29.0,0.0
480291917024,404.0,310.0,0.0,50.0,44.0,0.0,230.0,206.0,0.0,21.0,3.0,0.0,174.0,104.0,0.0,29.0,41.0,0.0
480291918061,477.0,360.0,11.0,90.0,16.0,0.0,272.0,216.0,0.0,56.0,0.0,0.0,205.0,144.0,11.0,34.0,16.0,0.0
480291918062,681.0,432.0,55.0,80.0,95.0,19.0,420.0,296.0,0.0,46.0,78.0,0.0,261.0,136.0,55.0,34.0,17.0,19.0
480291918071,1773.0,1434.0,85.0,161.0,84.0,9.0,982.0,793.0,80.0,57.0,52.0,0.0,791.0,641.0,5.0,104.0,32.0,9.0
480291918072,1447.0,1294.0,18.0,110.0,25.0,0.0,673.0,625.0,0.0,23.0,25.0,0.0,774.0,669.0,18.0,87.0,0.0,0.0
480291918082,922.0,781.0,33.0,91.0,17.0,0.0,365.0,306.0,15.0,38.0,6.0,0.0,557.0,475.0,18.0,53.0,11.0,0.0
480291918091,2282.0,1632.0,139.0,354.0,157.0,0.0,1247.0,969.0,15.0,166.0,97.0,0.0,1035.0,663.0,124.0,188.0,60.0,0.0
480291918101,1401.0,883.0,151.0,251.0,116.0,0.0,772.0,506.0,40.0,122.0,104.0,0.0,629.0,377.0,111.0,129.0,12.0,0.0
480291918102,1107.0,798.0,40.0,201.0,68.0,0.0,607.0,477.0,0.0,80.0,50.0,0.0,500.0,321.0,40.0,121.0,18.0,0.0
480291918121,1124.0,855.0,68.0,138.0,55.0,8.0,680.0,522.0,26.0,90.0,34.0,8.0,444.0,333.0,42.0,48.0,21.0,0.0
480291918122,707.0,563.0,26.0,86.0,32.0,0.0,370.0,271.0,0.0,67.0,32.0,0.0,337.0,292.0,26.0,19.0,0.0,0.0
480291918132,1222.0,971.0,66.0,147.0,38.0,0.0,642.0,589.0,0.0,15.0,38.0,0.0,580.0,382.0,66.0,132.0,0.0,0.0
480291821062,1859.0,1303.0,111.0,390.0,55.0,0.0,949.0,669.0,42.0,192.0,46.0,0.0,910.0,634.0,69.0,198.0,9.0,0.0
480291905031,769.0,407.0,150.0,79.0,119.0,14.0,530.0,315.0,65.0,47.0,103.0,0.0,239.0,92.0,85.0,32.0,16.0,14.0
480291905033,910.0,685.0,16.0,165.0,44.0,0.0,487.0,379.0,16.0,56.0,36.0,0.0,423.0,306.0,0.0,109.0,8.0,0.0
480291905041,758.0,595.0,23.0,95.0,45.0,0.0,385.0,296.0,19.0,25.0,45.0,0.0,373.0,299.0,4.0,70.0,0.0,0.0
480291906031,734.0,608.0,46.0,48.0,32.0,0.0,430.0,359.0,23.0,22.0,26.0,0.0,304.0,249.0,23.0,26.0,6.0,0.0
480291906032,751.0,449.0,80.0,94.0,118.0,10.0,399.0,258.0,50.0,34.0,57.0,0.0,352.0,191.0,30.0,60.0,61.0,10.0
480291906042,584.0,505.0,40.0,16.0,23.0,0.0,322.0,315.0,0.0,7.0,0.0,0.0,262.0,190.0,40.0,9.0,23.0,0.0
480291906043,697.0,524.0,51.0,94.0,28.0,0.0,335.0,247.0,39.0,21.0,28.0,0.0,362.0,277.0,12.0,73.0,0.0,0.0
480291910052,554.0,396.0,50.0,76.0,32.0,0.0,244.0,197.0,0.0,34.0,13.0,0.0,310.0,199.0,50.0,42.0,19.0,0.0
480291910061,425.0,332.0,17.0,23.0,53.0,0.0,248.0,197.0,0.0,8.0,43.0,0.0,177.0,135.0,17.0,15.0,10.0,0.0
480291910063,849.0,589.0,34.0,170.0,56.0,0.0,416.0,286.0,18.0,70.0,42.0,0.0,433.0,303.0,16.0,100.0,14.0,0.0
480291801014,341.0,201.0,31.0,109.0,0.0,0.0,166.0,104.0,0.0,62.0,0.0,0.0,175.0,97.0,31.0,47.0,0.0,0.0
480291801015,369.0,169.0,133.0,48.0,19.0,0.0,151.0,70.0,63.0,9.0,9.0,0.0,218.0,99.0,70.0,39.0,10.0,0.0
480291801021,413.0,274.0,55.0,40.0,44.0,0.0,251.0,180.0,33.0,22.0,16.0,0.0,162.0,94.0,22.0,18.0,28.0,0.0
480291806044,284.0,219.0,0.0,49.0,16.0,0.0,158.0,124.0,0.0,18.0,16.0,0.0,126.0,95.0,0.0,31.0,0.0,0.0
480291801022,596.0,368.0,75.0,96.0,54.0,3.0,347.0,216.0,31.0,55.0,45.0,0.0,249.0,152.0,44.0,41.0,9.0,3.0
480291806041,1154.0,844.0,84.0,145.0,81.0,0.0,672.0,545.0,0.0,46.0,81.0,0.0,482.0,299.0,84.0,99.0,0.0,0.0
480291806042,1060.0,999.0,53.0,8.0,0.0,0.0,462.0,436.0,26.0,0.0,0.0,0.0,598.0,563.0,27.0,8.0,0.0,0.0
480291806045,400.0,315.0,59.0,26.0,0.0,0.0,246.0,191.0,42.0,13.0,0.0,0.0,154.0,124.0,17.0,13.0,0.0,0.0
480291810033,2162.0,1961.0,68.0,119.0,14.0,0.0,1433.0,1325.0,14.0,80.0,14.0,0.0,729.0,636.0,54.0,39.0,0.0,0.0
480291813032,921.0,843.0,21.0,40.0,17.0,0.0,467.0,443.0,0.0,19.0,5.0,0.0,454.0,400.0,21.0,21.0,12.0,0.0
480291814032,1769.0,1161.0,81.0,318.0,209.0,0.0,1133.0,750.0,53.0,219.0,111.0,0.0,636.0,411.0,28.0,99.0,98.0,0.0
480291814033,836.0,714.0,34.0,70.0,18.0,0.0,428.0,324.0,34.0,70.0,0.0,0.0,408.0,390.0,0.0,0.0,18.0,0.0
480291814042,869.0,531.0,102.0,147.0,89.0,0.0,439.0,294.0,49.0,28.0,68.0,0.0,430.0,237.0,53.0,119.0,21.0,0.0
480291815032,2476.0,1870.0,168.0,394.0,44.0,0.0,1155.0,934.0,29.0,192.0,0.0,0.0,1321.0,936.0,139.0,202.0,44.0,0.0
480291817112,1206.0,802.0,108.0,254.0,42.0,0.0,611.0,450.0,12.0,124.0,25.0,0.0,595.0,352.0,96.0,130.0,17.0,0.0
480291817113,1613.0,1115.0,50.0,298.0,150.0,0.0,862.0,603.0,27.0,160.0,72.0,0.0,751.0,512.0,23.0,138.0,78.0,0.0
480291817153,805.0,704.0,0.0,69.0,32.0,0.0,282.0,231.0,0.0,19.0,32.0,0.0,523.0,473.0,0.0,50.0,0.0,0.0
480291817162,839.0,648.0,64.0,37.0,90.0,0.0,480.0,358.0,34.0,10.0,78.0,0.0,359.0,290.0,30.0,27.0,12.0,0.0
480291817163,1590.0,1221.0,77.0,210.0,82.0,0.0,910.0,755.0,15.0,92.0,48.0,0.0,680.0,466.0,62.0,118.0,34.0,0.0
480291817164,679.0,663.0,0.0,0.0,16.0,0.0,300.0,284.0,0.0,0.0,16.0,0.0,379.0,379.0,0.0,0.0,0.0,0.0
480291817183,919.0,650.0,74.0,182.0,13.0,0.0,393.0,350.0,0.0,30.0,13.0,0.0,526.0,300.0,74.0,152.0,0.0,0.0
480291817201,2259.0,1499.0,198.0,455.0,107.0,0.0,1154.0,801.0,75.0,212.0,66.0,0.0,1105.0,698.0,123.0,243.0,41.0,0.0
480291817202,382.0,309.0,11.0,46.0,16.0,0.0,202.0,159.0,0.0,30.0,13.0,0.0,180.0,150.0,11.0,16.0,3.0,0.0
480291817211,1260.0,974.0,92.0,177.0,17.0,0.0,633.0,497.0,0.0,119.0,17.0,0.0,627.0,477.0,92.0,58.0,0.0,0.0
480291817212,989.0,729.0,45.0,185.0,30.0,0.0,539.0,422.0,13.0,87.0,17.0,0.0,450.0,307.0,32.0,98.0,13.0,0.0
480291817231,963.0,806.0,62.0,95.0,0.0,0.0,561.0,534.0,0.0,27.0,0.0,0.0,402.0,272.0,62.0,68.0,0.0,0.0
480291817221,1148.0,953.0,28.0,96.0,71.0,0.0,561.0,442.0,22.0,42.0,55.0,0.0,587.0,511.0,6.0,54.0,16.0,0.0
480291817222,810.0,542.0,29.0,113.0,126.0,0.0,415.0,307.0,0.0,51.0,57.0,0.0,395.0,235.0,29.0,62.0,69.0,0.0
480291817223,930.0,721.0,34.0,99.0,76.0,0.0,488.0,442.0,0.0,37.0,9.0,0.0,442.0,279.0,34.0,62.0,67.0,0.0
480291817232,513.0,377.0,25.0,102.0,9.0,0.0,278.0,207.0,0.0,62.0,9.0,0.0,235.0,170.0,25.0,40.0,0.0,0.0
480291817233,1081.0,763.0,60.0,217.0,34.0,7.0,522.0,393.0,0.0,129.0,0.0,0.0,559.0,370.0,60.0,88.0,34.0,7.0
480291817241,1555.0,973.0,77.0,375.0,130.0,0.0,923.0,554.0,21.0,228.0,120.0,0.0,632.0,419.0,56.0,147.0,10.0,0.0
480291817242,1231.0,862.0,83.0,246.0,40.0,0.0,675.0,436.0,59.0,140.0,40.0,0.0,556.0,426.0,24.0,106.0,0.0,0.0
480291817251,1120.0,942.0,47.0,131.0,0.0,0.0,620.0,536.0,6.0,78.0,0.0,0.0,500.0,406.0,41.0,53.0,0.0,0.0
480291817261,1098.0,860.0,54.0,156.0,28.0,0.0,430.0,381.0,0.0,49.0,0.0,0.0,668.0,479.0,54.0,107.0,28.0,0.0
480291817262,1803.0,1324.0,126.0,288.0,65.0,0.0,718.0,605.0,32.0,66.0,15.0,0.0,1085.0,719.0,94.0,222.0,50.0,0.0
480291817271,1633.0,1172.0,95.0,305.0,61.0,0.0,872.0,684.0,29.0,107.0,52.0,0.0,761.0,488.0,66.0,198.0,9.0,0.0
480291817272,463.0,448.0,10.0,5.0,0.0,0.0,207.0,202.0,0.0,5.0,0.0,0.0,256.0,246.0,10.0,0.0,0.0,0.0
480291817282,2209.0,1786.0,49.0,289.0,85.0,0.0,1097.0,920.0,0.0,148.0,29.0,0.0,1112.0,866.0,49.0,141.0,56.0,0.0
480291817291,4763.0,3249.0,340.0,1009.0,165.0,0.0,2371.0,1685.0,133.0,495.0,58.0,0.0,2392.0,1564.0,207.0,514.0,107.0,0.0
480291817302,1450.0,866.0,89.0,382.0,113.0,0.0,725.0,408.0,46.0,201.0,70.0,0.0,725.0,458.0,43.0,181.0,43.0,0.0
480291817311,981.0,783.0,33.0,165.0,0.0,0.0,512.0,365.0,8.0,139.0,0.0,0.0,469.0,418.0,25.0,26.0,0.0,0.0
480291817313,1109.0,662.0,61.0,320.0,66.0,0.0,363.0,131.0,36.0,161.0,35.0,0.0,746.0,531.0,25.0,159.0,31.0,0.0
480291817314,964.0,726.0,119.0,78.0,41.0,0.0,379.0,278.0,49.0,11.0,41.0,0.0,585.0,448.0,70.0,67.0,0.0,0.0
480291818131,1566.0,1143.0,32.0,270.0,121.0,0.0,889.0,642.0,19.0,117.0,111.0,0.0,677.0,501.0,13.0,153.0,10.0,0.0
