block_group,B19051_000E,B19051_001E_R,B19051_002E,B19051_003E,B19052_001E_R,B19052_002E,B19052_003E,B19055_001E_R,B19055_002E,B19055_003E,B19056_001E_R,B19056_002E,B19056_003E,B19057_001E_R,B19057_002E,B19057_003E,B19058_001E_R,B19058_002E,B19058_003E,B19059_001E_R,B19059_002E,B19059_003E
480291103002,402.0,0.8233830845771144,331.0,71.0,0.7935323383084577,319.0,83.0,0.17661691542288557,71.0,331.0,0.03233830845771144,13.0,389.0,0.012437810945273632,5.0,397.0,0.12189054726368159,49.0,353.0,0.11940298507462686,48.0,354.0
480291201001,921.0,0.9793702497285559,902.0,19.0,0.9793702497285559,902.0,19.0,0.05971769815418024,55.0,866.0,0.0,0.0,921.0,0.013029315960912053,12.0,909.0,0.04125950054288816,38.0,883.0,0.048859934853420196,45.0,876.0
480291206002,391.0,0.8925831202046036,349.0,42.0,0.8184143222506394,320.0,71.0,0.3734015345268542,146.0,245.0,0.0,0.0,391.0,0.0,0.0,391.0,0.12020460358056266,47.0,344.0,0.33248081841432225,130.0,261.0
480291206003,390.0,0.9384615384615385,366.0,24.0,0.9384615384615385,366.0,24.0,0.13076923076923078,51.0,339.0,0.0,0.0,390.0,0.028205128205128206,11.0,379.0,0.028205128205128206,11.0,379.0,0.11538461538461539,45.0,345.0
480291206006,227.0,0.8766519823788547,199.0,28.0,0.6872246696035242,156.0,71.0,0.14096916299559473,32.0,195.0,0.0,0.0,227.0,0.0,0.0,227.0,0.11894273127753303,27.0,200.0,0.21585903083700442,49.0,178.0
480291206005,323.0,0.9721362229102167,314.0,9.0,0.9721362229102167,314.0,9.0,0.26625386996904027,86.0,237.0,0.0,0.0,323.0,0.0,0.0,323.0,0.02786377708978328,9.0,314.0,0.20743034055727555,67.0,256.0
480291517003,368.0,0.8532608695652174,314.0,54.0,0.8532608695652174,314.0,54.0,0.35054347826086957,129.0,239.0,0.14673913043478262,54.0,314.0,0.0,0.0,368.0,0.3423913043478261,126.0,242.0,0.08152173913043478,30.0,338.0
480291517002,504.0,0.6607142857142857,333.0,171.0,0.6488095238095238,327.0,177.0,0.503968253968254,254.0,250.0,0.07539682539682539,38.0,466.0,0.047619047619047616,24.0,480.0,0.14682539682539683,74.0,430.0,0.29365079365079366,148.0,356.0
480291517001,519.0,0.838150289017341,435.0,84.0,0.7649325626204239,397.0,122.0,0.3737957610789981,194.0,325.0,0.0,0.0,519.0,0.0,0.0,519.0,0.09248554913294797,48.0,471.0,0.0905587668593449,47.0,472.0
480291607013,271.0,0.8671586715867159,235.0,36.0,0.6826568265682657,185.0,86.0,0.2915129151291513,79.0,192.0,0.14760147601476015,40.0,231.0,0.033210332103321034,9.0,262.0,0.2730627306273063,74.0,197.0,0.1918819188191882,52.0,219.0
480291306001,300.0,0.7866666666666666,236.0,64.0,0.6866666666666666,206.0,94.0,0.2966666666666667,89.0,211.0,0.4033333333333333,121.0,179.0,0.03666666666666667,11.0,289.0,0.39,117.0,183.0,0.056666666666666664,17.0,283.0
480291306003,301.0,0.7840531561461794,236.0,65.0,0.7840531561461794,236.0,65.0,0.3953488372093023,119.0,182.0,0.28903654485049834,87.0,214.0,0.0,0.0,301.0,0.4152823920265781,125.0,176.0,0.0,0.0,301.0
480291306002,308.0,0.6136363636363636,189.0,119.0,0.5584415584415584,172.0,136.0,0.3116883116883117,96.0,212.0,0.09415584415584416,29.0,279.0,0.025974025974025976,8.0,300.0,0.39935064935064934,123.0,185.0,0.1266233766233766,39.0,269.0
480291402003,225.0,0.6933333333333334,156.0,69.0,0.6933333333333334,156.0,69.0,0.3422222222222222,77.0,148.0,0.07111111111111111,16.0,209.0,0.1111111111111111,25.0,200.0,0.38222222222222224,86.0,139.0,0.12444444444444444,28.0,197.0
480291402002,245.0,0.689795918367347,169.0,76.0,0.6285714285714286,154.0,91.0,0.3306122448979592,81.0,164.0,0.19183673469387755,47.0,198.0,0.0,0.0,245.0,0.07755102040816327,19.0,226.0,0.17959183673469387,44.0,201.0
480291402001,247.0,0.7489878542510121,185.0,62.0,0.631578947368421,156.0,91.0,0.3805668016194332,94.0,153.0,0.0,0.0,247.0,0.0,0.0,247.0,0.044534412955465584,11.0,236.0,0.1700404858299595,42.0,205.0
480291402004,190.0,0.9157894736842105,174.0,16.0,0.8736842105263158,166.0,24.0,0.11578947368421053,22.0,168.0,0.09473684210526316,18.0,172.0,0.0,0.0,190.0,0.07368421052631578,14.0,176.0,0.19473684210526315,37.0,153.0
480291309001,726.0,0.8443526170798898,613.0,113.0,0.8278236914600551,601.0,125.0,0.23829201101928374,173.0,553.0,0.16391184573002754,119.0,607.0,0.023415977961432508,17.0,709.0,0.37327823691460055,271.0,455.0,0.05785123966942149,42.0,684.0
480291717004,632.0,0.49683544303797467,314.0,318.0,0.49683544303797467,314.0,318.0,0.5,316.0,316.0,0.1550632911392405,98.0,534.0,0.028481012658227847,18.0,614.0,0.4224683544303797,267.0,365.0,0.3259493670886076,206.0,426.0
480291719035,379.0,0.7335092348284961,278.0,101.0,0.7097625329815304,269.0,110.0,0.3087071240105541,117.0,262.0,0.11345646437994723,43.0,336.0,0.0,0.0,379.0,0.24538258575197888,93.0,286.0,0.17150395778364116,65.0,314.0
480291717006,419.0,0.630071599045346,264.0,155.0,0.60381861575179,253.0,166.0,0.48448687350835323,203.0,216.0,0.0,0.0,419.0,0.1026252983293556,43.0,376.0,0.3460620525059666,145.0,274.0,0.11694510739856802,49.0,370.0
480291719032,343.0,0.6967930029154519,239.0,104.0,0.6967930029154519,239.0,104.0,0.49271137026239065,169.0,174.0,0.0,0.0,343.0,0.043731778425655975,15.0,328.0,0.597667638483965,205.0,138.0,0.20116618075801748,69.0,274.0
480291719034,317.0,0.5962145110410094,189.0,128.0,0.5962145110410094,189.0,128.0,0.4195583596214511,133.0,184.0,0.0694006309148265,22.0,295.0,0.0,0.0,317.0,0.20504731861198738,65.0,252.0,0.10094637223974763,32.0,285.0
480291509002,239.0,0.6276150627615062,150.0,89.0,0.5983263598326359,143.0,96.0,0.3263598326359833,78.0,161.0,0.23430962343096234,56.0,183.0,0.0,0.0,239.0,0.20920502092050208,50.0,189.0,0.18410041841004185,44.0,195.0
480291509001,393.0,0.8524173027989822,335.0,58.0,0.8295165394402035,326.0,67.0,0.3816793893129771,150.0,243.0,0.0916030534351145,36.0,357.0,0.0,0.0,393.0,0.15267175572519084,60.0,333.0,0.21882951653944022,86.0,307.0
480291509005,486.0,0.7304526748971193,355.0,131.0,0.6995884773662552,340.0,146.0,0.448559670781893,218.0,268.0,0.06790123456790123,33.0,453.0,0.01646090534979424,8.0,478.0,0.22839506172839505,111.0,375.0,0.1522633744855967,74.0,412.0
480291705003,364.0,0.7335164835164835,267.0,97.0,0.7335164835164835,267.0,97.0,0.3324175824175824,121.0,243.0,0.03021978021978022,11.0,353.0,0.10714285714285714,39.0,325.0,0.2445054945054945,89.0,275.0,0.07967032967032966,29.0,335.0
480291705004,256.0,0.8828125,226.0,30.0,0.8828125,226.0,30.0,0.2734375,70.0,186.0,0.109375,28.0,228.0,0.0,0.0,256.0,0.18359375,47.0,209.0,0.0703125,18.0,238.0
480291705002,419.0,0.8878281622911695,372.0,47.0,0.8878281622911695,372.0,47.0,0.22673031026252982,95.0,324.0,0.06682577565632458,28.0,391.0,0.0,0.0,419.0,0.14797136038186157,62.0,357.0,0.0477326968973747,20.0,399.0
480291805042,741.0,0.7233468286099866,536.0,205.0,0.6923076923076923,513.0,228.0,0.3643724696356275,270.0,471.0,0.07827260458839407,58.0,683.0,0.024291497975708502,18.0,723.0,0.3090418353576248,229.0,512.0,0.11740890688259109,87.0,654.0
480291205025,374.0,0.7165775401069518,268.0,106.0,0.7165775401069518,268.0,106.0,0.24598930481283424,92.0,282.0,0.16844919786096257,63.0,311.0,0.15775401069518716,59.0,315.0,0.5374331550802139,201.0,173.0,0.08288770053475936,31.0,343.0
480291205023,189.0,0.8677248677248677,164.0,25.0,0.8677248677248677,164.0,25.0,0.13227513227513227,25.0,164.0,0.13227513227513227,25.0,164.0,0.0,0.0,189.0,0.20634920634920634,39.0,150.0,0.08465608465608465,16.0,173.0
480291205026,261.0,0.7816091954022989,204.0,57.0,0.7816091954022989,204.0,57.0,0.26053639846743293,68.0,193.0,0.11494252873563218,30.0,231.0,0.0,0.0,261.0,0.24521072796934865,64.0,197.0,0.24521072796934865,64.0,197.0
480291205024,259.0,0.5984555984555985,155.0,104.0,0.5637065637065637,146.0,113.0,0.33204633204633205,86.0,173.0,0.04247104247104247,11.0,248.0,0.03474903474903475,9.0,250.0,0.38996138996138996,101.0,158.0,0.26640926640926643,69.0,190.0
480291207012,430.0,0.6465116279069767,278.0,152.0,0.5930232558139535,255.0,175.0,0.30465116279069765,131.0,299.0,0.13488372093023257,58.0,372.0,0.0,0.0,430.0,0.1883720930232558,81.0,349.0,0.1325581395348837,57.0,373.0
480291207011,309.0,0.9385113268608414,290.0,19.0,0.8932038834951457,276.0,33.0,0.21035598705501618,65.0,244.0,0.0,0.0,309.0,0.0,0.0,309.0,0.045307443365695796,14.0,295.0,0.11326860841423948,35.0,274.0
480291302002,238.0,0.592436974789916,141.0,97.0,0.5588235294117647,133.0,105.0,0.35714285714285715,85.0,153.0,0.09663865546218488,23.0,215.0,0.04201680672268908,10.0,228.0,0.40336134453781514,96.0,142.0,0.21008403361344538,50.0,188.0
480291410003,517.0,0.7640232108317214,395.0,122.0,0.7504835589941973,388.0,129.0,0.2804642166344294,145.0,372.0,0.07543520309477757,39.0,478.0,0.04061895551257253,21.0,496.0,0.2978723404255319,154.0,363.0,0.12379110251450677,64.0,453.0
480291410002,620.0,0.6774193548387096,420.0,200.0,0.65,403.0,217.0,0.23387096774193547,145.0,475.0,0.1935483870967742,120.0,500.0,0.012903225806451613,8.0,612.0,0.40483870967741936,251.0,369.0,0.07580645161290323,47.0,573.0
480291516001,775.0,0.9212903225806451,714.0,61.0,0.847741935483871,657.0,118.0,0.3535483870967742,274.0,501.0,0.02064516129032258,16.0,759.0,0.04258064516129032,33.0,742.0,0.19612903225806452,152.0,623.0,0.1767741935483871,137.0,638.0
480291516004,441.0,0.7301587301587301,322.0,119.0,0.6621315192743764,292.0,149.0,0.35600907029478457,157.0,284.0,0.031746031746031744,14.0,427.0,0.0,0.0,441.0,0.4308390022675737,190.0,251.0,0.20408163265306123,90.0,351.0
480291516002,346.0,0.48265895953757226,167.0,179.0,0.48265895953757226,167.0,179.0,0.5982658959537572,207.0,139.0,0.16473988439306358,57.0,289.0,0.0,0.0,346.0,0.2514450867052023,87.0,259.0,0.17630057803468208,61.0,285.0
480291817051,798.0,0.7969924812030075,636.0,162.0,0.7969924812030075,636.0,162.0,0.38345864661654133,306.0,492.0,0.07393483709273183,59.0,739.0,0.0,0.0,798.0,0.07017543859649122,56.0,742.0,0.18796992481203006,150.0,648.0
480291817052,596.0,0.8355704697986577,498.0,98.0,0.8120805369127517,484.0,112.0,0.03523489932885906,21.0,575.0,0.11409395973154363,68.0,528.0,0.0,0.0,596.0,0.15436241610738255,92.0,504.0,0.08389261744966443,50.0,546.0
480291512002,1029.0,0.8532555879494655,878.0,151.0,0.8396501457725948,864.0,165.0,0.2099125364431487,216.0,813.0,0.12439261418853255,128.0,901.0,0.0,0.0,1029.0,0.28377065111758987,292.0,737.0,0.09426627793974733,97.0,932.0
480291606001,336.0,0.875,294.0,42.0,0.875,294.0,42.0,0.28869047619047616,97.0,239.0,0.16964285714285715,57.0,279.0,0.03273809523809524,11.0,325.0,0.2619047619047619,88.0,248.0,0.15178571428571427,51.0,285.0
480291606003,632.0,0.7800632911392406,493.0,139.0,0.685126582278481,433.0,199.0,0.29430379746835444,186.0,446.0,0.07911392405063292,50.0,582.0,0.0759493670886076,48.0,584.0,0.4778481012658228,302.0,330.0,0.11708860759493671,74.0,558.0
480291419003,437.0,0.6796338672768879,297.0,140.0,0.6796338672768879,297.0,140.0,0.5560640732265446,243.0,194.0,0.04805491990846682,21.0,416.0,0.0,0.0,437.0,0.21052631578947367,92.0,345.0,0.13043478260869565,57.0,380.0
480291419002,684.0,0.8128654970760234,556.0,128.0,0.716374269005848,490.0,194.0,0.38596491228070173,264.0,420.0,0.05263157894736842,36.0,648.0,0.01023391812865497,7.0,677.0,0.1154970760233918,79.0,605.0,0.2046783625730994,140.0,544.0
480291515003,350.0,0.7485714285714286,262.0,88.0,0.6885714285714286,241.0,109.0,0.34,119.0,231.0,0.07428571428571429,26.0,324.0,0.011428571428571429,4.0,346.0,0.24285714285714285,85.0,265.0,0.24,84.0,266.0
480291515002,305.0,0.7049180327868853,215.0,90.0,0.6426229508196721,196.0,109.0,0.5475409836065573,167.0,138.0,0.08196721311475409,25.0,280.0,0.07540983606557378,23.0,282.0,0.1377049180327869,42.0,263.0,0.2459016393442623,75.0,230.0
480291603003,280.0,0.55,154.0,126.0,0.55,154.0,126.0,0.375,105.0,175.0,0.16071428571428573,45.0,235.0,0.0,0.0,280.0,0.21071428571428572,59.0,221.0,0.20714285714285716,58.0,222.0
480291603002,361.0,0.5955678670360111,215.0,146.0,0.5955678670360111,215.0,146.0,0.3601108033240997,130.0,231.0,0.1772853185595568,64.0,297.0,0.0,0.0,361.0,0.16066481994459833,58.0,303.0,0.23545706371191136,85.0,276.0
480291603005,452.0,0.6747787610619469,305.0,147.0,0.6526548672566371,295.0,157.0,0.39601769911504425,179.0,273.0,0.16371681415929204,74.0,378.0,0.035398230088495575,16.0,436.0,0.21238938053097345,96.0,356.0,0.1084070796460177,49.0,403.0
480291612001,249.0,0.8032128514056225,200.0,49.0,0.714859437751004,178.0,71.0,0.18875502008032127,47.0,202.0,0.1285140562248996,32.0,217.0,0.03614457831325301,9.0,240.0,0.20080321285140562,50.0,199.0,0.15261044176706828,38.0,211.0
480291612002,549.0,0.8269581056466302,454.0,95.0,0.8087431693989071,444.0,105.0,0.30783242258652094,169.0,380.0,0.1912568306010929,105.0,444.0,0.058287795992714025,32.0,517.0,0.2586520947176685,142.0,407.0,0.12021857923497267,66.0,483.0
480291804003,214.0,0.7663551401869159,164.0,50.0,0.6915887850467289,148.0,66.0,0.45794392523364486,98.0,116.0,0.10747663551401869,23.0,191.0,0.03271028037383177,7.0,207.0,0.24299065420560748,52.0,162.0,0.3037383177570093,65.0,149.0
480291804001,641.0,0.781591263650546,501.0,140.0,0.748829953198128,480.0,161.0,0.37753510140405616,242.0,399.0,0.062402496099843996,40.0,601.0,0.0124804992199688,8.0,633.0,0.12324492979719189,79.0,562.0,0.1294851794071763,83.0,558.0
480291807012,1473.0,0.7773251866938221,1145.0,328.0,0.7678207739307535,1131.0,342.0,0.1670061099796334,246.0,1227.0,0.027834351663272233,41.0,1432.0,0.0,0.0,1473.0,0.038696537678207736,57.0,1416.0,0.06517311608961303,96.0,1377.0
480291811004,316.0,0.8544303797468354,270.0,46.0,0.8544303797468354,270.0,46.0,0.18037974683544303,57.0,259.0,0.006329113924050633,2.0,314.0,0.24050632911392406,76.0,240.0,0.24050632911392406,76.0,240.0,0.18037974683544303,57.0,259.0
480291811002,458.0,0.6790393013100436,311.0,147.0,0.6419213973799127,294.0,164.0,0.42358078602620086,194.0,264.0,0.039301310043668124,18.0,440.0,0.0,0.0,458.0,0.0,0.0,458.0,0.37117903930131,170.0,288.0
480291811003,987.0,0.7335359675785208,724.0,263.0,0.6595744680851063,651.0,336.0,0.44275582573454914,437.0,550.0,0.037487335359675786,37.0,950.0,0.0,0.0,987.0,0.03850050658561297,38.0,949.0,0.2917933130699088,288.0,699.0
480291909015,402.0,0.753731343283582,303.0,99.0,0.753731343283582,303.0,99.0,0.35074626865671643,141.0,261.0,0.0,0.0,402.0,0.03731343283582089,15.0,387.0,0.06467661691542288,26.0,376.0,0.21890547263681592,88.0,314.0
480291909013,251.0,0.8087649402390438,203.0,48.0,0.8087649402390438,203.0,48.0,0.19123505976095617,48.0,203.0,0.0,0.0,251.0,0.0,0.0,251.0,0.41434262948207173,104.0,147.0,0.0,0.0,251.0
480291809014,307.0,0.8599348534201955,264.0,43.0,0.8208469055374593,252.0,55.0,0.2703583061889251,83.0,224.0,0.03257328990228013,10.0,297.0,0.04234527687296417,13.0,294.0,0.10097719869706841,31.0,276.0,0.2247557003257329,69.0,238.0
480291813031,629.0,0.8871224165341812,558.0,71.0,0.8441971383147854,531.0,98.0,0.17329093799682035,109.0,520.0,0.04292527821939587,27.0,602.0,0.0,0.0,629.0,0.20508744038155802,129.0,500.0,0.06359300476947535,40.0,589.0
480291815041,833.0,0.7310924369747899,609.0,224.0,0.7310924369747899,609.0,224.0,0.3949579831932773,329.0,504.0,0.08883553421368548,74.0,759.0,0.02040816326530612,17.0,816.0,0.23769507803121248,198.0,635.0,0.14645858343337334,122.0,711.0
480291815042,1305.0,0.8888888888888888,1160.0,145.0,0.832183908045977,1086.0,219.0,0.07816091954022988,102.0,1203.0,0.0,0.0,1305.0,0.0,0.0,1305.0,0.03984674329501916,52.0,1253.0,0.022222222222222223,29.0,1276.0
480291816012,838.0,0.7004773269689738,587.0,251.0,0.6730310262529833,564.0,274.0,0.4677804295942721,392.0,446.0,0.0954653937947494,80.0,758.0,0.0,0.0,838.0,0.11575178997613365,97.0,741.0,0.3329355608591885,279.0,559.0
480291906011,394.0,0.9593908629441624,378.0,16.0,0.9314720812182741,367.0,27.0,0.12690355329949238,50.0,344.0,0.012690355329949238,5.0,389.0,0.0,0.0,394.0,0.20812182741116753,82.0,312.0,0.02030456852791878,8.0,386.0
480291818091,509.0,0.7053045186640472,359.0,150.0,0.6326129666011788,322.0,187.0,0.29862475442043224,152.0,357.0,0.03339882121807466,17.0,492.0,0.0,0.0,509.0,0.05108055009823183,26.0,483.0,0.19646365422396855,100.0,409.0
480291818092,877.0,0.8323831242873432,730.0,147.0,0.8152793614595211,715.0,162.0,0.15963511972633979,140.0,737.0,0.04104903078677309,36.0,841.0,0.0,0.0,877.0,0.07753705815279362,68.0,809.0,0.09122006841505131,80.0,797.0
480291818094,517.0,0.874274661508704,452.0,65.0,0.8104448742746615,419.0,98.0,0.32688588007736946,169.0,348.0,0.0,0.0,517.0,0.0,0.0,517.0,0.08704061895551257,45.0,472.0,0.26692456479690524,138.0,379.0
480291906013,322.0,0.6770186335403726,218.0,104.0,0.6086956521739131,196.0,126.0,0.2795031055900621,90.0,232.0,0.10559006211180125,34.0,288.0,0.021739130434782608,7.0,315.0,0.16459627329192547,53.0,269.0,0.046583850931677016,15.0,307.0
480291910041,439.0,0.8747152619589977,384.0,55.0,0.8200455580865603,360.0,79.0,0.23462414578587698,103.0,336.0,0.1275626423690205,56.0,383.0,0.022779043280182234,10.0,429.0,0.2984054669703872,131.0,308.0,0.10250569476082004,45.0,394.0
480291910043,258.0,0.8217054263565892,212.0,46.0,0.7906976744186046,204.0,54.0,0.4186046511627907,108.0,150.0,0.0,0.0,258.0,0.08527131782945736,22.0,236.0,0.08527131782945736,22.0,236.0,0.26744186046511625,69.0,189.0
480291813022,1146.0,0.8184991273996509,938.0,208.0,0.8184991273996509,938.0,208.0,0.2670157068062827,306.0,840.0,0.02356020942408377,27.0,1119.0,0.0,0.0,1146.0,0.02268760907504363,26.0,1120.0,0.16143106457242584,185.0,961.0
480291212063,320.0,0.565625,181.0,139.0,0.515625,165.0,155.0,0.3625,116.0,204.0,0.15,48.0,272.0,0.071875,23.0,297.0,0.121875,39.0,281.0,0.375,120.0,200.0
480291212061,399.0,0.8245614035087719,329.0,70.0,0.8245614035087719,329.0,70.0,0.2631578947368421,105.0,294.0,0.07769423558897243,31.0,368.0,0.05764411027568922,23.0,376.0,0.05764411027568922,23.0,376.0,0.19047619047619047,76.0,323.0
480291212065,607.0,0.8945634266886326,543.0,64.0,0.8385502471169687,509.0,98.0,0.2372322899505766,144.0,463.0,0.04118616144975288,25.0,582.0,0.039538714991762765,24.0,583.0,0.30807248764415157,187.0,420.0,0.171334431630972,104.0,503.0
480291212062,369.0,0.8644986449864499,319.0,50.0,0.8644986449864499,319.0,50.0,0.3685636856368564,136.0,233.0,0.056910569105691054,21.0,348.0,0.0,0.0,369.0,0.0,0.0,369.0,0.3875338753387534,143.0,226.0
480291214022,401.0,0.7556109725685786,303.0,98.0,0.7082294264339152,284.0,117.0,0.286783042394015,115.0,286.0,0.06733167082294264,27.0,374.0,0.0,0.0,401.0,0.2344139650872818,94.0,307.0,0.23690773067331672,95.0,306.0
480291214021,1636.0,0.9046454767726161,1480.0,156.0,0.8533007334963325,1396.0,240.0,0.20904645476772615,342.0,1294.0,0.06051344743276284,99.0,1537.0,0.029339853300733496,48.0,1588.0,0.11308068459657701,185.0,1451.0,0.2139364303178484,350.0,1286.0
480291218031,541.0,0.8613678373382625,466.0,75.0,0.8317929759704251,450.0,91.0,0.3179297597042514,172.0,369.0,0.025878003696857672,14.0,527.0,0.08317929759704251,45.0,496.0,0.08317929759704251,45.0,496.0,0.31608133086876156,171.0,370.0
480291218032,273.0,0.673992673992674,184.0,89.0,0.652014652014652,178.0,95.0,0.48717948717948717,133.0,140.0,0.02197802197802198,6.0,267.0,0.0,0.0,273.0,0.02197802197802198,6.0,267.0,0.25274725274725274,69.0,204.0
480291218033,776.0,0.9059278350515464,703.0,73.0,0.8711340206185567,676.0,100.0,0.22809278350515463,177.0,599.0,0.04768041237113402,37.0,739.0,0.015463917525773196,12.0,764.0,0.06572164948453608,51.0,725.0,0.15721649484536082,122.0,654.0
480291218041,732.0,0.8401639344262295,615.0,117.0,0.755464480874317,553.0,179.0,0.16666666666666666,122.0,610.0,0.05737704918032787,42.0,690.0,0.023224043715846996,17.0,715.0,0.09699453551912568,71.0,661.0,0.12295081967213115,90.0,642.0
480291218042,958.0,0.7651356993736952,733.0,225.0,0.7651356993736952,733.0,225.0,0.18997912317327767,182.0,776.0,0.033402922755741124,32.0,926.0,0.0,0.0,958.0,0.029227557411273485,28.0,930.0,0.25052192066805845,240.0,718.0
480291218043,741.0,0.5856950067476383,434.0,307.0,0.48043184885290147,356.0,385.0,0.340080971659919,252.0,489.0,0.05398110661268556,40.0,701.0,0.07557354925775979,56.0,685.0,0.242914979757085,180.0,561.0,0.15789473684210525,117.0,624.0
480291308001,1075.0,0.7776744186046511,836.0,239.0,0.76,817.0,258.0,0.266046511627907,286.0,789.0,0.1330232558139535,143.0,932.0,0.08651162790697674,93.0,982.0,0.3674418604651163,395.0,680.0,0.16930232558139535,182.0,893.0
480291308004,314.0,0.8535031847133758,268.0,46.0,0.8535031847133758,268.0,46.0,0.32802547770700635,103.0,211.0,0.15605095541401273,49.0,265.0,0.044585987261146494,14.0,300.0,0.4426751592356688,139.0,175.0,0.01910828025477707,6.0,308.0
480291308002,318.0,0.7421383647798742,236.0,82.0,0.7138364779874213,227.0,91.0,0.449685534591195,143.0,175.0,0.10377358490566038,33.0,285.0,0.11949685534591195,38.0,280.0,0.2358490566037736,75.0,243.0,0.2138364779874214,68.0,250.0
480291308003,146.0,0.6095890410958904,89.0,57.0,0.6095890410958904,89.0,57.0,0.3493150684931507,51.0,95.0,0.03424657534246575,5.0,141.0,0.0547945205479452,8.0,138.0,0.2876712328767123,42.0,104.0,0.4863013698630137,71.0,75.0
480291311003,308.0,0.6915584415584416,213.0,95.0,0.6298701298701299,194.0,114.0,0.4642857142857143,143.0,165.0,0.1396103896103896,43.0,265.0,0.016233766233766232,5.0,303.0,0.17532467532467533,54.0,254.0,0.2012987012987013,62.0,246.0
480291311002,225.0,0.5777777777777777,130.0,95.0,0.5777777777777777,130.0,95.0,0.49777777777777776,112.0,113.0,0.057777777777777775,13.0,212.0,0.06222222222222222,14.0,211.0,0.4,90.0,135.0,0.17777777777777778,40.0,185.0
480291602002,298.0,0.8825503355704698,263.0,35.0,0.8456375838926175,252.0,46.0,0.34563758389261745,103.0,195.0,0.1342281879194631,40.0,258.0,0.016778523489932886,5.0,293.0,0.1610738255033557,48.0,250.0,0.2214765100671141,66.0,232.0
480291817134,621.0,0.7101449275362319,441.0,180.0,0.7101449275362319,441.0,180.0,0.2560386473429952,159.0,462.0,0.12721417069243157,79.0,542.0,0.0,0.0,621.0,0.2753623188405797,171.0,450.0,0.02254428341384863,14.0,607.0
480291817132,511.0,0.8473581213307241,433.0,78.0,0.8473581213307241,433.0,78.0,0.410958904109589,210.0,301.0,0.0,0.0,511.0,0.0,0.0,511.0,0.10567514677103718,54.0,457.0,0.33659491193737767,172.0,339.0
480291817133,686.0,0.7988338192419825,548.0,138.0,0.782798833819242,537.0,149.0,0.29300291545189505,201.0,485.0,0.07434402332361516,51.0,635.0,0.01749271137026239,12.0,674.0,0.03935860058309038,27.0,659.0,0.22448979591836735,154.0,532.0
480291815054,480.0,0.7416666666666667,356.0,124.0,0.7416666666666667,356.0,124.0,0.40625,195.0,285.0,0.027083333333333334,13.0,467.0,0.0375,18.0,462.0,0.06041666666666667,29.0,451.0,0.325,156.0,324.0
480291815053,378.0,0.7645502645502645,289.0,89.0,0.6904761904761905,261.0,117.0,0.3968253968253968,150.0,228.0,0.026455026455026454,10.0,368.0,0.010582010582010581,4.0,374.0,0.07407407407407407,28.0,350.0,0.31216931216931215,118.0,260.0
480291815051,327.0,0.7553516819571865,247.0,80.0,0.72782874617737,238.0,89.0,0.4709480122324159,154.0,173.0,0.0,0.0,327.0,0.0,0.0,327.0,0.0,0.0,327.0,0.39143730886850153,128.0,199.0
480291817042,388.0,0.7809278350515464,303.0,85.0,0.7603092783505154,295.0,93.0,0.36855670103092786,143.0,245.0,0.06958762886597938,27.0,361.0,0.020618556701030927,8.0,380.0,0.19072164948453607,74.0,314.0,0.13144329896907217,51.0,337.0
480291817044,295.0,0.8169491525423729,241.0,54.0,0.8169491525423729,241.0,54.0,0.19661016949152543,58.0,237.0,0.0576271186440678,17.0,278.0,0.0,0.0,295.0,0.0847457627118644,25.0,270.0,0.10847457627118644,32.0,263.0
480291817111,845.0,0.9408284023668639,795.0,50.0,0.8769230769230769,741.0,104.0,0.2816568047337278,238.0,607.0,0.05562130177514793,47.0,798.0,0.0,0.0,845.0,0.0035502958579881655,3.0,842.0,0.2331360946745562,197.0,648.0
480291907002,386.0,0.6839378238341969,264.0,122.0,0.6321243523316062,244.0,142.0,0.20466321243523317,79.0,307.0,0.13989637305699482,54.0,332.0,0.02849740932642487,11.0,375.0,0.18134715025906736,70.0,316.0,0.09844559585492228,38.0,348.0
480291907003,478.0,0.8640167364016736,413.0,65.0,0.8472803347280334,405.0,73.0,0.23640167364016737,113.0,365.0,0.09832635983263599,47.0,431.0,0.04184100418410042,20.0,458.0,0.14853556485355648,71.0,407.0,0.08158995815899582,39.0,439.0
480291607011,394.0,0.7258883248730964,286.0,108.0,0.7258883248730964,286.0,108.0,0.48984771573604063,193.0,201.0,0.20812182741116753,82.0,312.0,0.0,0.0,394.0,0.3020304568527919,119.0,275.0,0.09644670050761421,38.0,356.0
480291607012,371.0,0.8247978436657682,306.0,65.0,0.7681940700808625,285.0,86.0,0.353099730458221,131.0,240.0,0.04582210242587601,17.0,354.0,0.0,0.0,371.0,0.2803234501347709,104.0,267.0,0.2991913746630728,111.0,260.0
480291718011,418.0,0.6722488038277512,281.0,137.0,0.6722488038277512,281.0,137.0,0.38516746411483255,161.0,257.0,0.10047846889952153,42.0,376.0,0.01674641148325359,7.0,411.0,0.22248803827751196,93.0,325.0,0.18899521531100477,79.0,339.0
480291718013,538.0,0.7546468401486989,406.0,132.0,0.741635687732342,399.0,139.0,0.41263940520446096,222.0,316.0,0.13197026022304834,71.0,467.0,0.027881040892193308,15.0,523.0,0.36059479553903345,194.0,344.0,0.137546468401487,74.0,464.0
